2024-06-07 11:05:06,914 INFO    StreamThr :957702 [internal.py:wandb_internal():86] W&B internal server running at pid: 957702, started at: 2024-06-07 11:05:06.914409
2024-06-07 11:05:15,934 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-07 11:05:15,935 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:15,935 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-07 11:05:15,935 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 2
2024-06-07 11:05:15,935 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:15,935 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-07 11:05:15,935 INFO    HandlerThread:957702 [system_monitor.py:finish():203] Stopping system monitor
2024-06-07 11:05:15,935 INFO    HandlerThread:957702 [interfaces.py:finish():202] Joined cpu monitor
2024-06-07 11:05:15,935 DEBUG   SystemMonitor:957702 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-07 11:05:15,936 DEBUG   SystemMonitor:957702 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-07 11:05:15,936 DEBUG   SystemMonitor:957702 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-07 11:05:15,936 INFO    HandlerThread:957702 [interfaces.py:finish():202] Joined disk monitor
2024-06-07 11:05:16,128 INFO    HandlerThread:957702 [interfaces.py:finish():202] Joined gpu monitor
2024-06-07 11:05:16,128 INFO    HandlerThread:957702 [interfaces.py:finish():202] Joined memory monitor
2024-06-07 11:05:16,128 INFO    HandlerThread:957702 [interfaces.py:finish():202] Joined network monitor
2024-06-07 11:05:16,128 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:16,128 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-07 11:05:16,128 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 3
2024-06-07 11:05:16,128 DEBUG   SenderThread:957702 [sender.py:send():380] send: stats
2024-06-07 11:05:16,129 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:16,129 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-07 11:05:16,129 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:16,129 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-07 11:05:16,129 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 4
2024-06-07 11:05:16,129 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:16,129 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-07 11:05:16,129 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:16,129 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-07 11:05:16,129 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 5
2024-06-07 11:05:16,129 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:16,129 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-07 11:05:16,130 DEBUG   SenderThread:957702 [sender.py:send():380] send: summary
2024-06-07 11:05:16,130 INFO    SenderThread:957702 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-06-07 11:05:16,130 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:16,130 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-07 11:05:16,130 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 6
2024-06-07 11:05:16,130 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:16,131 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-07 11:05:16,131 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:16,131 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-07 11:05:16,134 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 11:05:16,190 INFO    Thread-12 :957702 [dir_watcher.py:_on_file_created():271] file/dir created: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/wandb-summary.json
2024-06-07 11:05:16,190 INFO    Thread-12 :957702 [dir_watcher.py:_on_file_created():271] file/dir created: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/output.log
2024-06-07 11:05:16,190 INFO    Thread-12 :957702 [dir_watcher.py:_on_file_created():271] file/dir created: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/wandb-metadata.json
2024-06-07 11:05:16,211 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 7
2024-06-07 11:05:16,211 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:16,211 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-07 11:05:16,211 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:16,211 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-07 11:05:16,932 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-07 11:05:17,190 INFO    Thread-12 :957702 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/config.yaml
2024-06-07 11:05:17,894 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 8
2024-06-07 11:05:17,895 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: poll_exit
2024-06-07 11:05:17,895 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:17,895 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-07 11:05:17,895 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:17,895 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-07 11:05:17,895 INFO    SenderThread:957702 [job_builder.py:build():281] Attempting to build job artifact
2024-06-07 11:05:17,895 INFO    SenderThread:957702 [job_builder.py:_get_source_type():393] is repo sourced job
2024-06-07 11:05:17,897 INFO    SenderThread:957702 [job_builder.py:build():369] adding wandb-job metadata file
2024-06-07 11:05:17,900 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 9
2024-06-07 11:05:17,900 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:17,900 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-07 11:05:17,900 DEBUG   SenderThread:957702 [sender.py:send():380] send: artifact
2024-06-07 11:05:17,932 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-07 11:05:18,190 INFO    Thread-12 :957702 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/output.log
2024-06-07 11:05:18,424 INFO    wandb-upload_1:957702 [upload_job.py:push():86] Skipped uploading /home/agoyal19/.local/share/wandb/artifacts/staging/tmpx3k2gyka
2024-06-07 11:05:18,649 INFO    wandb-upload_0:957702 [upload_job.py:push():89] Uploaded file /home/agoyal19/.local/share/wandb/artifacts/staging/tmp2hchg50q
2024-06-07 11:05:19,240 INFO    SenderThread:957702 [sender.py:send_artifact():1456] sent artifact job-https___github.com_AnshGoyal1123_Lesion_Healing_Model.git_Healing_Model_Reconstruction_Comparison.py - {'id': 'QXJ0aWZhY3Q6ODYzODI1NTE2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NTczNzk4NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODM5MjQyMzQz', 'versionIndex': 0}}}
2024-06-07 11:05:19,241 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:19,241 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-07 11:05:19,241 INFO    SenderThread:957702 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-07 11:05:20,191 INFO    SenderThread:957702 [dir_watcher.py:finish():388] scan: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files
2024-06-07 11:05:20,191 INFO    SenderThread:957702 [dir_watcher.py:finish():402] scan save: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/wandb-metadata.json wandb-metadata.json
2024-06-07 11:05:20,191 INFO    SenderThread:957702 [dir_watcher.py:finish():402] scan save: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/conda-environment.yaml conda-environment.yaml
2024-06-07 11:05:20,191 INFO    SenderThread:957702 [dir_watcher.py:finish():402] scan save: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/output.log output.log
2024-06-07 11:05:20,191 INFO    SenderThread:957702 [dir_watcher.py:finish():402] scan save: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/wandb-summary.json wandb-summary.json
2024-06-07 11:05:20,192 INFO    SenderThread:957702 [dir_watcher.py:finish():402] scan save: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/requirements.txt requirements.txt
2024-06-07 11:05:20,192 INFO    SenderThread:957702 [dir_watcher.py:finish():402] scan save: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/config.yaml config.yaml
2024-06-07 11:05:20,192 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 10
2024-06-07 11:05:20,192 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: poll_exit
2024-06-07 11:05:20,194 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:20,196 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-07 11:05:20,199 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:20,199 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-07 11:05:20,199 INFO    SenderThread:957702 [file_pusher.py:finish():175] shutting down file pusher
2024-06-07 11:05:20,386 INFO    wandb-upload_1:957702 [upload_job.py:push():131] Uploaded file /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/conda-environment.yaml
2024-06-07 11:05:20,488 INFO    wandb-upload_2:957702 [upload_job.py:push():131] Uploaded file /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/wandb-summary.json
2024-06-07 11:05:20,606 INFO    wandb-upload_3:957702 [upload_job.py:push():131] Uploaded file /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/requirements.txt
2024-06-07 11:05:20,606 INFO    wandb-upload_4:957702 [upload_job.py:push():131] Uploaded file /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/config.yaml
2024-06-07 11:05:20,628 INFO    wandb-upload_0:957702 [upload_job.py:push():131] Uploaded file /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/files/output.log
2024-06-07 11:05:20,828 INFO    Thread-11 :957702 [sender.py:transition_state():613] send defer: 11
2024-06-07 11:05:20,828 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:20,828 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-07 11:05:20,828 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:20,828 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-07 11:05:20,828 INFO    SenderThread:957702 [file_pusher.py:join():181] waiting for file pusher
2024-06-07 11:05:20,828 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 12
2024-06-07 11:05:20,829 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:20,829 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-07 11:05:20,829 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:20,829 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-07 11:05:20,829 INFO    SenderThread:957702 [file_stream.py:finish():595] file stream finish called
2024-06-07 11:05:20,897 INFO    SenderThread:957702 [file_stream.py:finish():599] file stream finish is done
2024-06-07 11:05:20,897 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 13
2024-06-07 11:05:20,897 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:20,898 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-07 11:05:20,898 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:20,898 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-07 11:05:20,898 INFO    SenderThread:957702 [sender.py:transition_state():613] send defer: 14
2024-06-07 11:05:20,898 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: defer
2024-06-07 11:05:20,898 INFO    HandlerThread:957702 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-07 11:05:20,898 DEBUG   SenderThread:957702 [sender.py:send():380] send: final
2024-06-07 11:05:20,898 DEBUG   SenderThread:957702 [sender.py:send():380] send: footer
2024-06-07 11:05:20,898 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: defer
2024-06-07 11:05:20,898 INFO    SenderThread:957702 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-07 11:05:20,899 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-07 11:05:20,899 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: poll_exit
2024-06-07 11:05:20,899 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: server_info
2024-06-07 11:05:20,899 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: server_info
2024-06-07 11:05:20,901 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: get_summary
2024-06-07 11:05:20,902 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-07 11:05:20,902 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 11:05:20,902 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: job_info
2024-06-07 11:05:20,948 DEBUG   SenderThread:957702 [sender.py:send_request():407] send_request: job_info
2024-06-07 11:05:20,948 INFO    MainThread:957702 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2024-06-07 11:05:20,948 INFO    MainThread:957702 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2024-06-07 11:05:20,948 INFO    MainThread:957702 [wandb_run.py:_footer_sync_info():3558] logging synced files
2024-06-07 11:05:20,948 DEBUG   HandlerThread:957702 [handler.py:handle_request():146] handle_request: shutdown
2024-06-07 11:05:20,949 INFO    HandlerThread:957702 [handler.py:finish():866] shutting down handler
2024-06-07 11:05:21,902 INFO    WriterThread:957702 [datastore.py:close():294] close: /home/agoyal19/My_Work/Healing_Model/Rockfish_Scripts/wandb/run-20240607_110506-edet0c6k/run-edet0c6k.wandb
2024-06-07 11:05:21,948 INFO    SenderThread:957702 [sender.py:finish():1534] shutting down sender
2024-06-07 11:05:21,948 INFO    SenderThread:957702 [file_pusher.py:finish():175] shutting down file pusher
2024-06-07 11:05:21,948 INFO    SenderThread:957702 [file_pusher.py:join():181] waiting for file pusher
